"gutenberg_id" "text"
164 "forgetting our sufferings in hope.  Our safety depended on this last"
164 "chance.  Notwithstanding the buzzing in my head, I soon heard the"
164 "humming sound under the hull of the Nautilus.  The ice cracked with a"
164 "singular noise, like tearing paper, and the Nautilus sank."
164 ""
164 "\"We are off!\" murmured Conseil in my ear."
164 ""
164 "I could not answer him.  I seized his hand, and pressed it"
164 "convulsively.  All at once, carried away by its frightful overcharge,"
164 "the Nautilus sank like a bullet under the waters, that is to say, it"
164 "fell as if it was in a vacuum.  Then all the electric force was put on"
164 "the pumps, that soon began to let the water out of the reservoirs."
164 "After some minutes, our fall was stopped.  Soon, too, the manometer"
164 "indicated an ascending movement.  The screw, going at full speed, made"
164 "the iron hull tremble to its very bolts and drew us towards the north."
164 "But if this floating under the iceberg is to last another day before we"
164 "reach the open sea, I shall be dead first."
164 ""
164 "Half stretched upon a divan in the library, I was suffocating.  My face"
164 "was purple, my lips blue, my faculties suspended.  I neither saw nor"
164 "heard.  All notion of time had gone from my mind.  My muscles could not"
164 "contract.  I do not know how many hours passed thus, but I was"
164 "conscious of the agony that was coming over me.  I felt as if I was"
164 "going to die.  Suddenly I came to.  Some breaths of air penetrated my"
164 "lungs.  Had we risen to the surface of the waves?  Were we free of the"
164 "iceberg?  No!  Ned and Conseil, my two brave friends, were sacrificing"
164 "themselves to save me.  Some particles of air still remained at the"
164 "bottom of one apparatus.  Instead of using it, they had kept it for me,"
164 "and, while they were being suffocated, they gave me life, drop by drop."
164 "I wanted to push back the thing; they held my hands, and for some"
164 "moments I breathed freely.  I looked at the clock; it was eleven in the"
164 "morning.  It ought to be the 28th of March.  The Nautilus went at a"
164 "frightful pace, forty miles an hour.  It literally tore through the"
164 "water.  Where was Captain Nemo?  Had he succumbed?  Were his companions"
164 "dead with him?  At the moment the manometer indicated that we were not"
164 "more than twenty feet from the surface.  A mere plate of ice separated"
164 "us from the atmosphere.  Could we not break it?  Perhaps.  In any case"
164 "the Nautilus was going to attempt it.  I felt that it was in an oblique"
164 "position, lowering the stern, and raising the bows.  The introduction"
164 "of water had been the means of disturbing its equilibrium.  Then,"
164 "impelled by its powerful screw, it attacked the ice-field from beneath"
164 "like a formidable battering-ram.  It broke it by backing and then"
164 "rushing forward against the field, which gradually gave way; and at"
164 "last, dashing suddenly against it, shot forwards on the ice-field, that"
164 "crushed beneath its weight.  The panel was opened--one might say torn"
164 "off--and the pure air came in in abundance to all parts of the Nautilus."
164 ""
164 ""
164 ""
164 "CHAPTER XVII"
164 ""
164 "FROM CAPE HORN TO THE AMAZON"
164 ""
164 "How I got on to the platform, I have no idea; perhaps the Canadian had"
164 "carried me there.  But I breathed, I inhaled the vivifying sea-air.  My"
164 "two companions were getting drunk with the fresh particles.  The other"
164 "unhappy men had been so long without food, that they could not with"
164 "impunity indulge in the simplest aliments that were given them.  We, on"
164 "the contrary, had no end to restrain ourselves; we could draw this air"
164 "freely into our lungs, and it was the breeze, the breeze alone, that"
164 "filled us with this keen enjoyment."
164 ""
164 "\"Ah!\" said Conseil, \"how delightful this oxygen is!  Master need not"
164 "fear to breathe it.  There is enough for everybody.\""
164 ""
164 "Ned Land did not speak, but he opened his jaws wide enough to frighten"
164 "a shark.  Our strength soon returned, and, when I looked round me, I"
164 "saw we were alone on the platform.  The foreign seamen in the Nautilus"
164 "were contented with the air that circulated in the interior; none of"
164 "them had come to drink in the open air."
164 ""
164 "The first words I spoke were words of gratitude and thankfulness to my"
164 "two companions.  Ned and Conseil had prolonged my life during the last"
164 "hours of this long agony.  All my gratitude could not repay such"
164 "devotion."
164 ""
164 "\"My friends,\" said I, \"we are bound one to the other for ever, and I am"
164 "under infinite obligations to you.\""
164 ""
164 "\"Which I shall take advantage of,\" exclaimed the Canadian."
164 ""
164 "\"What do you mean?\" said Conseil."
164 ""
164 "\"I mean that I shall take you with me when I leave this infernal"
164 "Nautilus.\""
164 ""
164 "\"Well,\" said Conseil, \"after all this, are we going right?\""
164 ""
164 "\"Yes,\" I replied, \"for we are going the way of the sun, and here the"
164 "sun is in the north.\""
164 ""
164 "\"No doubt,\" said Ned Land; \"but it remains to be seen whether he will"
164 "bring the ship into the Pacific or the Atlantic Ocean, that is, into"
164 "frequented or deserted seas.\""
164 ""
164 "I could not answer that question, and I feared that Captain Nemo would"
164 "rather take us to the vast ocean that touches the coasts of Asia and"
164 "America at the same time.  He would thus complete the tour round the"
164 "submarine world, and return to those waters in which the Nautilus could"
164 "sail freely.  We ought, before long, to settle this important point."
164 "The Nautilus went at a rapid pace.  The polar circle was soon passed,"
164 "and the course shaped for Cape Horn.  We were off the American point,"
164 "March 31st, at seven o'clock in the evening.  Then all our past"
164 "sufferings were forgotten.  The remembrance of that imprisonment in the"
164 "ice was effaced from our minds.  We only thought of the future."
164 "Captain Nemo did not appear again either in the drawing-room or on the"
164 "platform.  The point shown each day on the planisphere, and, marked by"
164 "the lieutenant, showed me the exact direction of the Nautilus.  Now, on"
164 "that evening, it was evident, to, my great satisfaction, that we were"
164 "going back to the North by the Atlantic.  The next day, April 1st, when"
164 "the Nautilus ascended to the surface some minutes before noon, we"
164 "sighted land to the west.  It was Terra del Fuego, which the first"
164 "navigators named thus from seeing the quantity of smoke that rose from"
164 "the natives' huts.  The coast seemed low to me, but in the distance"
164 "rose high mountains.  I even thought I had a glimpse of Mount"
164 "Sarmiento, that rises 2,070 yards above the level of the sea, with a"
164 "very pointed summit, which, according as it is misty or clear, is a"
164 "sign of fine or of wet weather.  At this moment the peak was clearly"
164 "defined against the sky.  The Nautilus, diving again under the water,"
164 "approached the coast, which was only some few miles off.  From the"
164 "glass windows in the drawing-room, I saw long seaweeds and gigantic"
164 "fuci and varech, of which the open polar sea contains so many"
164 "specimens, with their sharp polished filaments; they measured about 300"
164 "yards in length--real cables, thicker than one's thumb; and, having"
164 "great tenacity, they are often used as ropes for vessels.  Another weed"
164 "known as velp, with leaves four feet long, buried in the coral"
164 "concretions, hung at the bottom.  It served as nest and food for"
164 "myriads of crustacea and molluscs, crabs, and cuttlefish.  There seals"
164 "and otters had splendid repasts, eating the flesh of fish with"
164 "sea-vegetables, according to the English fashion.  Over this fertile"
164 "and luxuriant ground the Nautilus passed with great rapidity.  Towards"
164 "evening it approached the Falkland group, the rough summits of which I"
164 "recognised the following day.  The depth of the sea was moderate.  On"
164 "the shores our nets brought in beautiful specimens of sea weed, and"
164 "particularly a certain fucus, the roots of which were filled with the"
164 "best mussels in the world.  Geese and ducks fell by dozens on the"
164 "platform, and soon took their places in the pantry on board."
164 ""
164 "When the last heights of the Falklands had disappeared from the"
164 "horizon, the Nautilus sank to between twenty and twenty-five yards, and"
164 "followed the American coast.  Captain Nemo did not show himself.  Until"
164 "the 3rd of April we did not quit the shores of Patagonia, sometimes"
164 "under the ocean, sometimes at the surface.  The Nautilus passed beyond"
164 "the large estuary formed by the Uraguay.  Its direction was northwards,"
164 "and followed the long windings of the coast of South America.  We had"
164 "then made 1,600 miles since our embarkation in the seas of Japan."
164 "About eleven o'clock in the morning the Tropic of Capricorn was crossed"
164 "on the thirty-seventh meridian, and we passed Cape Frio standing out to"
164 "sea.  Captain Nemo, to Ned Land's great displeasure, did not like the"
164 "neighbourhood of the inhabited coasts of Brazil, for we went at a giddy"
164 "speed.  Not a fish, not a bird of the swiftest kind could follow us,"
164 "and the natural curiosities of these seas escaped all observation."
164 ""
164 "This speed was kept up for several days, and in the evening of the 9th"
164 "of April we sighted the most westerly point of South America that forms"
164 "Cape San Roque.  But then the Nautilus swerved again, and sought the"
164 "lowest depth of a submarine valley which is between this Cape and"
164 "Sierra Leone on the African coast.  This valley bifurcates to the"
164 "parallel of the Antilles, and terminates at the mouth by the enormous"
164 "depression of 9,000 yards.  In this place, the geological basin of the"
164 "ocean forms, as far as the Lesser Antilles, a cliff to three and a half"
164 "miles perpendicular in height, and, at the parallel of the Cape Verde"
164 "Islands, an other wall not less considerable, that encloses thus all"
164 "the sunk continent of the Atlantic.  The bottom of this immense valley"
164 "is dotted with some mountains, that give to these submarine places a"
164 "picturesque aspect.  I speak, moreover, from the manuscript charts that"
164 "were in the library of the Nautilus--charts evidently due to Captain"
164 "Nemo's hand, and made after his personal observations.  For two days"
164 "the desert and deep waters were visited by means of the inclined"
164 "planes.  The Nautilus was furnished with long diagonal broadsides which"
164 "carried it to all elevations.  But on the 11th of April it rose"
164 "suddenly, and land appeared at the mouth of the Amazon River, a vast"
164 "estuary, the embouchure of which is so considerable that it freshens"
164 "the sea-water for the distance of several leagues."
164 ""
164 "The equator was crossed. Twenty miles to the west were the Guianas, a"
164 "French territory, on which we could have found an easy refuge; but a"
164 "stiff breeze was blowing, and the furious waves would not have allowed"
164 "a single boat to face them. Ned Land understood that, no doubt, for he"
164 "spoke not a word about it. For my part, I made no allusion to his"
164 "schemes of flight, for I would not urge him to make an attempt that"
164 "must inevitably fail. I made the time pass pleasantly by interesting"
164 "studies.  During the days of April 11th and 12th, the Nautilus did not"
164 "leave the surface of the sea, and the net brought in a marvellous haul"
164 "of Zoophytes, fish and reptiles. Some zoophytes had been fished up by"
164 "the chain of the nets; they were for the most part beautiful"
164 "phyctallines, belonging to the actinidian family, and among other"
164 "species the phyctalis protexta, peculiar to that part of the ocean,"
164 "with a little cylindrical trunk, ornamented With vertical lines,"
164 "speckled with red dots, crowning a marvellous blossoming of tentacles."
164 "As to the molluscs, they consisted of some I had already"
164 "observed--turritellas, olive porphyras, with regular lines"
164 "intercrossed, with red spots standing out plainly against the flesh;"
164 "odd pteroceras, like petrified scorpions; translucid hyaleas,"
164 "argonauts, cuttle-fish (excellent eating), and certain species of"
164 "calmars that naturalists of antiquity have classed amongst the"
164 "flying-fish, and that serve principally for bait for cod-fishing. I had"
164 "now an opportunity of studying several species of fish on these shores."
164 "Amongst the cartilaginous ones, petromyzons-pricka, a sort of eel,"
164 "fifteen inches long, with a greenish head, violet fins, grey-blue back,"
164 "brown belly, silvered and sown with bright spots, the pupil of the eye"
164 "encircled with gold--a curious animal, that the current of the Amazon"
164 "had drawn to the sea, for they inhabit fresh waters--tuberculated"
164 "streaks, with pointed snouts, and a long loose tail, armed with a long"
164 "jagged sting; little sharks, a yard long, grey and whitish skin, and"
164 "several rows of teeth, bent back, that are generally known by the name"
164 "of pantouffles; vespertilios, a kind of red isosceles triangle, half a"
164 "yard long, to which pectorals are attached by fleshy prolongations that"
164 "make them look like bats, but that their horny appendage, situated near"
164 "the nostrils, has given them the name of sea-unicorns; lastly, some"
164 "species of balistae, the curassavian, whose spots were of a brilliant"
164 "gold colour, and the capriscus of clear violet, and with varying shades"
164 "like a pigeon's throat."
164 ""
164 "I end here this catalogue, which is somewhat dry perhaps, but very"
164 "exact, with a series of bony fish that I observed in passing belonging"
164 "to the apteronotes, and whose snout is white as snow, the body of a"
164 "beautiful black, marked with a very long loose fleshy strip;"
164 "odontognathes, armed with spikes; sardines nine inches long, glittering"
164 "with a bright silver light; a species of mackerel provided with two"
164 "anal fins; centronotes of a blackish tint, that are fished for with"
164 "torches, long fish, two yards in length, with fat flesh, white and"
164 "firm, which, when they arc fresh, taste like eel, and when dry, like"
164 "smoked salmon; labres, half red, covered with scales only at the bottom"
164 "of the dorsal and anal fins; chrysoptera, on which gold and silver"
164 "blend their brightness with that of the ruby and topaz; golden-tailed"
164 "spares, the flesh of which is extremely delicate, and whose"
164 "phosphorescent properties betray them in the midst of the waters;"
164 "orange-coloured spares with long tongues; maigres, with gold caudal"
164 "fins, dark thorn-tails, anableps of Surinam, etc."
164 ""
164 "Notwithstanding this \"et cetera,\" I must not omit to mention fish that"
164 "Conseil will long remember, and with good reason. One of our nets had"
164 "hauled up a sort of very flat ray fish, which, with the tail cut off,"
164 "formed a perfect disc, and weighed twenty ounces. It was white"
164 "underneath, red above, with large round spots of dark blue encircled"
164 "with black, very glossy skin, terminating in a bilobed fin. Laid out on"
164 "the platform, it struggled, tried to turn itself by convulsive"
164 "movements, and made so many efforts, that one last turn had nearly sent"
164 "it into the sea. But Conseil, not wishing to let the fish go, rushed to"
164 "it, and, before I could prevent him, had seized it with both hands. In"
164 "a moment he was overthrown, his legs in the air, and half his body"
164 "paralysed, crying--"
164 ""
164 "\"Oh! master, master! help me!\""
164 ""
164 "It was the first time the poor boy had spoken to me so familiarly.  The"
164 "Canadian and I took him up, and rubbed his contracted arms till he"
164 "became sensible. The unfortunate Conseil had attacked a cramp-fish of"
164 "the most dangerous kind, the cumana. This odd animal, in a medium"
164 "conductor like water, strikes fish at several yards' distance, so great"
164 "is the power of its electric organ, the two principal surfaces of which"
164 "do not measure less than twenty-seven square feet. The next day, April"
164 "12th, the Nautilus approached the Dutch coast, near the mouth of the"
164 "Maroni. There several groups of sea-cows herded together; they were"
164 "manatees, that, like the dugong and the stellera, belong to the skenian"
164 "order. These beautiful animals, peaceable and inoffensive, from"
164 "eighteen to twenty-one feet in length, weigh at least sixteen"
164 "hundredweight. I told Ned Land and Conseil that provident nature had"
164 "assigned an important role to these mammalia. Indeed, they, like the"
164 "seals, are designed to graze on the submarine prairies, and thus"
164 "destroy the accumulation of weed that obstructs the tropical rivers."
164 ""
164 "\"And do you know,\" I added, \"what has been the result since men have"
164 "almost entirely annihilated this useful race? That the putrefied weeds"
164 "have poisoned the air, and the poisoned air causes the yellow fever,"
164 "that desolates these beautiful countries. Enormous vegetations are"
164 "multiplied under the torrid seas, and the evil is irresistibly"
164 "developed from the mouth of the Rio de la Plata to Florida. If we are"
164 "to believe Toussenel, this plague is nothing to what it would be if the"
164 "seas were cleaned of whales and seals. Then, infested with poulps,"
164 "medusae, and cuttle-fish, they would become immense centres of"
164 "infection, since their waves would not possess 'these vast stomachs"
164 "that God had charged to infest the surface of the seas.'\""
164 ""
164 ""
164 ""
164 "CHAPTER XVIII"
164 ""
164 "THE POULPS"
164 ""
164 "For several days the Nautilus kept off from the American coast."
164 "Evidently it did not wish to risk the tides of the Gulf of Mexico or of"
164 "the sea of the Antilles.  April 16th, we sighted Martinique and"
164 "Guadaloupe from a distance of about thirty miles.  I saw their tall"
164 "peaks for an instant.  The Canadian, who counted on carrying out his"
164 "projects in the Gulf, by either landing or hailing one of the numerous"
164 "boats that coast from one island to another, was quite disheartened."
164 "Flight would have been quite practicable, if Ned Land had been able to"
164 "take possession of the boat without the Captain's knowledge.  But in"
164 "the open sea it could not be thought of.  The Canadian, Conseil, and I"
164 "had a long conversation on this subject.  For six months we had been"
164 "prisoners on board the Nautilus.  We had travelled 17,000 leagues; and,"
164 "as Ned Land said, there was no reason why it should come to an end.  We"
164 "could hope nothing from the Captain of the Nautilus, but only from"
164 "ourselves.  Besides, for some time past he had become graver, more"
164 "retired, less sociable.  He seemed to shun me.  I met him rarely."
164 "Formerly he was pleased to explain the submarine marvels to me; now he"
164 "left me to my studies, and came no more to the saloon.  What change had"
164 "come over him?  For what cause?  For my part, I did not wish to bury"
164 "with me my curious and novel studies.  I had now the power to write the"
164 "true book of the sea; and this book, sooner or later, I wished to see"
164 "daylight.  The land nearest us was the archipelago of the Bahamas."
164 "There rose high submarine cliffs covered with large weeds.  It was"
164 "about eleven o'clock when Ned Land drew my attention to a formidable"
164 "pricking, like the sting of an ant, which was produced by means of"
164 "large seaweeds."
164 ""
164 "\"Well,\" I said, \"these are proper caverns for poulps, and I should not"
164 "be astonished to see some of these monsters.\""
164 ""
164 "\"What!\" said Conseil; \"cuttlefish, real cuttlefish of the cephalopod"
164 "class?\""
164 ""
164 "\"No,\" I said, \"poulps of huge dimensions.\""
164 ""
164 "\"I will never believe that such animals exist,\" said Ned."
164 ""
164 "\"Well,\" said Conseil, with the most serious air in the world, \"I"
164 "remember perfectly to have seen a large vessel drawn under the waves by"
164 "an octopus's arm.\""
164 ""
164 "\"You saw that?\" said the Canadian."
164 ""
164 "\"Yes, Ned.\""
164 ""
164 "\"With your own eyes?\""
164 ""
164 "\"With my own eyes.\""
164 ""
164 "\"Where, pray, might that be?\""
164 ""
164 "\"At St. Malo,\" answered Conseil."
164 ""
164 "\"In the port?\" said Ned, ironically."
164 ""
164 "\"No; in a church,\" replied Conseil."
164 ""
164 "\"In a church!\" cried the Canadian."
164 ""
164 "\"Yes; friend Ned.  In a picture representing the poulp in question.\""
164 ""
164 "\"Good!\" said Ned Land, bursting out laughing."
164 ""
164 "\"He is quite right,\" I said.  \"I have heard of this picture; but the"
164 "subject represented is taken from a legend, and you know what to think"
164 "of legends in the matter of natural history.  Besides, when it is a"
164 "question of monsters, the imagination is apt to run wild.  Not only is"
164 "it supposed that these poulps can draw down vessels, but a certain"
164 "Olaus Magnus speaks of an octopus a mile long that is more like an"
164 "island than an animal.  It is also said that the Bishop of Nidros was"
164 "building an altar on an immense rock.  Mass finished, the rock began to"
164 "walk, and returned to the sea.  The rock was a poulp.  Another Bishop,"
164 "Pontoppidan, speaks also of a poulp on which a regiment of cavalry"
164 "could manoeuvre.  Lastly, the ancient naturalists speak of monsters"
164 "whose mouths were like gulfs, and which were too large to pass through"
164 "the Straits of Gibraltar.\""
164 ""
164 "\"But how much is true of these stories?\" asked Conseil."
164 ""
164 "\"Nothing, my friends; at least of that which passes the limit of truth"
164 "to get to fable or legend.  Nevertheless, there must be some ground for"
164 "the imagination of the story-tellers. One cannot deny that poulps and"
164 "cuttlefish exist of a large species, inferior, however, to the"
164 "cetaceans.  Aristotle has stated the dimensions of a cuttlefish as five"
164 "cubits, or nine feet two inches.  Our fishermen frequently see some"
164 "that are more than four feet long.  Some skeletons of poulps are"
164 "preserved in the museums of Trieste and Montpelier, that measure two"
164 "yards in length.  Besides, according to the calculations of some"
164 "naturalists, one of these animals only six feet long would have"
164 "tentacles twenty-seven feet long.  That would suffice to make a"
164 "formidable monster.\""
164 ""
164 "\"Do they fish for them in these days?\" asked Ned."
164 ""
164 "\"If they do not fish for them, sailors see them at least.  One of my"
164 "friends, Captain Paul Bos of Havre, has often affirmed that he met one"
164 "of these monsters of colossal dimensions in the Indian seas.  But the"
164 "most astonishing fact, and which does not permit of the denial of the"
164 "existence of these gigantic animals, happened some years ago, in 1861.\""
164 ""
164 "\"What is the fact?\" asked Ned Land."
164 ""
164 "\"This is it.  In 1861, to the north-east of Teneriffe, very nearly in"
164 "the same latitude we are in now, the crew of the despatch-boat Alector"
164 "perceived a monstrous cuttlefish swimming in the waters.  Captain"
164 "Bouguer went near to the animal, and attacked it with harpoon and guns,"
164 "without much success, for balls and harpoons glided over the soft"
164 "flesh.  After several fruitless attempts the crew tried to pass a"
164 "slip-knot round the body of the mollusc.  The noose slipped as far as"
164 "the tail fins and there stopped.  They tried then to haul it on board,"
164 "but its weight was so considerable that the tightness of the cord"
164 "separated the tail from the body, and, deprived of this ornament, he"
164 "disappeared under the water.\""
164 ""
164 "\"Indeed! is that a fact?\""
164 ""
164 "\"An indisputable fact, my good Ned.  They proposed to name this poulp"
164 "`Bouguer's cuttlefish.'\""
164 ""
164 "\"What length was it?\" asked the Canadian."
164 ""
164 "\"Did it not measure about six yards?\" said Conseil, who, posted at the"
164 "window, was examining again the irregular windings of the cliff."
164 ""
164 "\"Precisely,\" I replied."
164 ""
164 "\"Its head,\" rejoined Conseil, \"was it not crowned with eight tentacles,"
164 "that beat the water like a nest of serpents?\""
164 ""
164 "\"Precisely.\""
164 ""
164 "\"Had not its eyes, placed at the back of its head, considerable"
164 "development?\""
164 ""
164 "\"Yes, Conseil.\""
164 ""
164 "\"And was not its mouth like a parrot's beak?\""
164 ""
164 "\"Exactly, Conseil.\""
164 ""
164 "\"Very well! no offence to master,\" he replied, quietly; \"if this is not"
164 "Bouguer's cuttlefish, it is, at least, one of its brothers.\""
164 ""
164 "I looked at Conseil.  Ned Land hurried to the window."
164 ""
164 "\"What a horrible beast!\" he cried."
164 ""
164 "I looked in my turn, and could not repress a gesture of disgust."
164 "Before my eyes was a horrible monster worthy to figure in the legends"
164 "of the marvellous.  It was an immense cuttlefish, being eight yards"
164 "long.  It swam crossways in the direction of the Nautilus with great"
164 "speed, watching us with its enormous staring green eyes.  Its eight"
164 "arms, or rather feet, fixed to its head, that have given the name of"
164 "cephalopod to these animals, were twice as long as its body, and were"
164 "twisted like the furies' hair.  One could see the 250 air holes on the"
164 "inner side of the tentacles.  The monster's mouth, a horned beak like a"
164 "parrot's, opened and shut vertically.  Its tongue, a horned substance,"
164 "furnished with several rows of pointed teeth, came out quivering from"
164 "this veritable pair of shears.  What a freak of nature, a bird's beak"
164 "on a mollusc!  Its spindle-like body formed a fleshy mass that might"
164 "weigh 4,000 to 5,000 lb.; the, varying colour changing with great"
164 "rapidity, according to the irritation of the animal, passed"
164 "successively from livid grey to reddish brown.  What irritated this"
164 "mollusc?  No doubt the presence of the Nautilus, more formidable than"
164 "itself, and on which its suckers or its jaws had no hold.  Yet, what"
164 "monsters these poulps are! what vitality the Creator has given them!"
164 "what vigour in their movements! and they possess three hearts!  Chance"
164 "had brought us in presence of this cuttlefish, and I did not wish to"
164 "lose the opportunity of carefully studying this specimen of"
164 "cephalopods.  I overcame the horror that inspired me, and, taking a"
164 "pencil, began to draw it."
164 ""
164 "\"Perhaps this is the same which the Alector saw,\" said Conseil."
164 ""
164 "\"No,\" replied the Canadian; \"for this is whole, and the other had lost"
164 "its tail.\""
164 ""
164 "\"That is no reason,\" I replied.  \"The arms and tails of these animals"
164 "are re-formed by renewal; and in seven years the tail of Bouguer's"
164 "cuttlefish has no doubt had time to grow.\""
164 ""
164 "By this time other poulps appeared at the port light.  I counted seven."
164 "They formed a procession after the Nautilus, and I heard their beaks"
164 "gnashing against the iron hull.  I continued my work.  These monsters"
164 "kept in the water with such precision that they seemed immovable."
164 "Suddenly the Nautilus stopped.  A shock made it tremble in every plate."
164 ""
164 "\"Have we struck anything?\"  I asked."
164 ""
164 "\"In any case,\" replied the Canadian, \"we shall be free, for we are"
164 "floating.\""
164 ""
164 "The Nautilus was floating, no doubt, but it did not move.  A minute"
164 "passed.  Captain Nemo, followed by his lieutenant, entered the"
164 "drawing-room. I had not seen him for some time.  He seemed dull."
164 "Without noticing or speaking to us, he went to the panel, looked at the"
164 "poulps, and said something to his lieutenant.  The latter went out."
164 "Soon the panels were shut.  The ceiling was lighted.  I went towards"
164 "the Captain."
164 ""
164 "\"A curious collection of poulps?\"  I said."
164 ""
164 "\"Yes, indeed, Mr. Naturalist,\" he replied; \"and we are going to fight"
164 "them, man to beast.\""
164 ""
164 "I looked at him.  I thought I had not heard aright."
164 ""
164 "\"Man to beast?\"  I repeated."
164 ""
164 "\"Yes, sir.  The screw is stopped.  I think that the horny jaws of one"
164 "of the cuttlefish is entangled in the blades.  That is what prevents"
164 "our moving.\""
164 ""
164 "\"What are you going to do?\""
164 ""
164 "\"Rise to the surface, and slaughter this vermin.\""
164 ""
164 "\"A difficult enterprise.\""
164 ""
164 "\"Yes, indeed.  The electric bullets are powerless against the soft"
164 "flesh, where they do not find resistance enough to go off.  But we"
164 "shall attack them with the hatchet.\""
164 ""
164 "\"And the harpoon, sir,\" said the Canadian, \"if you do not refuse my"
164 "help.\""
164 ""
164 "\"I will accept it, Master Land.\""
164 ""
164 "\"We will follow you,\" I said, and, following Captain Nemo, we went"
164 "towards the central staircase."
164 ""
164 "There, about ten men with boarding-hatchets were ready for the attack."
164 "Conseil and I took two hatchets; Ned Land seized a harpoon.  The"
164 "Nautilus had then risen to the surface.  One of the sailors, posted on"
164 "the top ladderstep, unscrewed the bolts of the panels.  But hardly were"
164 "the screws loosed, when the panel rose with great violence, evidently"
164 "drawn by the suckers of a poulp's arm.  Immediately one of these arms"
164 "slid like a serpent down the opening and twenty others were above."
164 "With one blow of the axe, Captain Nemo cut this formidable tentacle,"
164 "that slid wriggling down the ladder.  Just as we were pressing one on"
164 "the other to reach the platform, two other arms, lashing the air, came"
164 "down on the seaman placed before Captain Nemo, and lifted him up with"
164 "irresistible power.  Captain Nemo uttered a cry, and rushed out.  We"
164 "hurried after him."
164 ""
164 "What a scene!  The unhappy man, seized by the tentacle and fixed to the"
164 "suckers, was balanced in the air at the caprice of this enormous trunk."
164 "He rattled in his throat, he was stifled, he cried, \"Help! help!\""
164 "These words, spoken in French, startled me!  I had a fellow-countryman"
164 "on board, perhaps several!  That heart-rending cry!  I shall hear it"
164 "all my life.  The unfortunate man was lost.  Who could rescue him from"
164 "that powerful pressure?  However, Captain Nemo had rushed to the poulp,"
164 "and with one blow of the axe had cut through one arm.  His lieutenant"
164 "struggled furiously against other monsters that crept on the flanks of"
164 "the Nautilus.  The crew fought with their axes.  The Canadian, Conseil,"
164 "and I buried our weapons in the fleshy masses; a strong smell of musk"
164 "penetrated the atmosphere.  It was horrible!"
164 ""
164 "For one instant, I thought the unhappy man, entangled with the poulp,"
164 "would be torn from its powerful suction.  Seven of the eight arms had"
164 "been cut off.  One only wriggled in the air, brandishing the victim"
164 "like a feather.  But just as Captain Nemo and his lieutenant threw"
164 "themselves on it, the animal ejected a stream of black liquid.  We were"
164 "blinded with it.  When the cloud dispersed, the cuttlefish had"
164 "disappeared, and my unfortunate countryman with it.  Ten or twelve"
164 "poulps now invaded the platform and sides of the Nautilus.  We rolled"
164 "pell-mell into the midst of this nest of serpents, that wriggled on the"
164 "platform in the waves of blood and ink.  It seemed as though these"
164 "slimy tentacles sprang up like the hydra's heads.  Ned Land's harpoon,"
164 "at each stroke, was plunged into the staring eyes of the cuttle fish."
164 "But my bold companion was suddenly overturned by the tentacles of a"
164 "monster he had not been able to avoid."
164 ""
164 "Ah! how my heart beat with emotion and horror!  The formidable beak of"
164 "a cuttlefish was open over Ned Land.  The unhappy man would be cut in"
164 "two.  I rushed to his succour.  But Captain Nemo was before me; his axe"
164 "disappeared between the two enormous jaws, and, miraculously saved, the"
164 "Canadian, rising, plunged his harpoon deep into the triple heart of the"
164 "poulp."
164 ""
164 "\"I owed myself this revenge!\" said the Captain to the Canadian."
164 ""
164 "Ned bowed without replying.  The combat had lasted a quarter of an"
164 "hour.  The monsters, vanquished and mutilated, left us at last, and"
164 "disappeared under the waves.  Captain Nemo, covered with blood, nearly"
164 "exhausted, gazed upon the sea that had swallowed up one of his"
164 "companions, and great tears gathered in his eyes."
164 ""
164 ""
164 ""
164 "CHAPTER XIX"
164 ""
164 "THE GULF STREAM"
164 ""
164 "This terrible scene of the 20th of April none of us can ever forget.  I"
164 "have written it under the influence of violent emotion.  Since then I"
164 "have revised the recital; I have read it to Conseil and to the"
164 "Canadian.  They found it exact as to facts, but insufficient as to"
164 "effect.  To paint such pictures, one must have the pen of the most"
164 "illustrious of our poets, the author of The Toilers of the Deep."
164 ""
164 "I have said that Captain Nemo wept while watching the waves; his grief"
164 "was great.  It was the second companion he had lost since our arrival"
164 "on board, and what a death!  That friend, crushed, stifled, bruised by"
164 "the dreadful arms of a poulp, pounded by his iron jaws, would not rest"
164 "with his comrades in the peaceful coral cemetery!  In the midst of the"
164 "struggle, it was the despairing cry uttered by the unfortunate man that"
164 "had torn my heart.  The poor Frenchman, forgetting his conventional"
164 "language, had taken to his own mother tongue, to utter a last appeal!"
164 "Amongst the crew of the Nautilus, associated with the body and soul of"
164 "the Captain, recoiling like him from all contact with men, I had a"
164 "fellow-countryman. Did he alone represent France in this mysterious"
164 "association, evidently composed of individuals of divers nationalities?"
164 "It was one of these insoluble problems that rose up unceasingly before"
164 "my mind!"
164 ""
164 "Captain Nemo entered his room, and I saw him no more for some time."
164 "But that he was sad and irresolute I could see by the vessel, of which"
164 "he was the soul, and which received all his impressions.  The Nautilus"
164 "did not keep on in its settled course; it floated about like a corpse"
164 "at the will of the waves.  It went at random.  He could not tear"
164 "himself away from the scene of the last struggle, from this sea that"
164 "had devoured one of his men.  Ten days passed thus.  It was not till"
164 "the 1st of May that the Nautilus resumed its northerly course, after"
164 "having sighted the Bahamas at the mouth of the Bahama Canal.  We were"
